date,open,high,low,close,adjclose,volume
2017-11-27,175.05,175.08,173.34,174.09,168.576,20591090
2017-11-28,174.3,174.87,171.86,173.07,167.588,26387240
2017-11-29,172.63,172.92,167.16,169.48,164.112,41459120
2017-11-30,170.43,172.14,168.44,171.85,166.407,41484540
2017-12-01,169.95,171.67,168.5,171.05,165.632,39735110
2017-12-04,172.48,172.62,169.63,169.8,164.422,32512580
2017-12-05,169.06,171.52,168.4,169.64,164.267,27315530
2017-12-06,167.5,170.205,166.46,169.01,163.657,28397810
2017-12-07,169.03,170.44,168.91,169.32,163.957,25656110
2017-12-08,170.49,171,168.82,169.37,164.006,23285760
2017-12-11,169.2,172.89,168.79,172.67,167.201,34260890
2017-12-12,172.15,172.39,171.461,171.7,166.262,19088170
2017-12-13,172.5,173.54,172,172.27,166.814,23402510
2017-12-14,172.4,173.13,171.65,172.22,166.765,20442740
2017-12-15,173.63,174.17,172.46,173.97,168.46,40122100
2017-12-18,174.88,177.2,174.86,176.42,170.832,29385650
2017-12-19,175.03,175.39,174.09,174.54,169.012,27393660
2017-12-20,174.87,175.42,173.25,174.35,168.828,23451420
2017-12-21,174.17,176.02,174.1,175.01,169.467,20848660
2017-12-22,174.68,175.424,174.5,175.01,169.467,16339690
2017-12-26,170.8,171.47,169.679,170.57,165.167,33113340
2017-12-27,170.1,170.78,169.71,170.6,165.197,21477380
2017-12-28,171,171.85,170.48,171.08,165.661,16412270
2017-12-29,170.52,170.59,169.22,169.23,163.87,25938760
2018-01-02,170.16,172.3,169.26,172.26,166.804,25400540
2018-01-03,172.53,174.55,171.96,172.23,166.775,29461040
2018-01-04,172.54,173.47,172.08,173.03,167.55,22342650
2018-01-05,173.44,175.37,173.05,175,169.457,23589930
2018-01-08,174.35,175.61,173.93,174.35,168.828,20523870
2018-01-09,174.55,175.06,173.41,174.33,168.809,21532200
2018-01-10,173.16,174.3,173,174.29,168.77,23751690
2018-01-11,174.59,175.489,174.49,175.28,169.728,18653380
2018-01-12,176.18,177.36,175.65,177.09,171.481,25302200
2018-01-16,177.9,179.39,176.14,176.19,170.609,29512410
2018-01-17,176.15,179.25,175.07,179.1,173.427,34260230
2018-01-18,179.37,180.1,178.25,179.26,173.582,31087330
2018-01-19,178.61,179.58,177.41,178.46,172.808,31306390
2018-01-22,177.3,177.78,176.602,177,171.394,27052000
2018-01-23,177.3,179.44,176.82,177.04,171.433,32395870
2018-01-24,177.25,177.3,173.2,174.22,168.702,51368540
2018-01-25,174.505,174.95,170.53,171.11,165.69,41438280
2018-01-26,172,172,170.06,171.51,166.078,39075250
2018-01-29,170.16,170.16,167.07,167.96,162.64,50565420
2018-01-30,165.525,167.37,164.7,166.97,161.682,45635470
2018-01-31,166.87,168.442,166.5,167.43,162.127,32234520
2018-02-01,167.165,168.62,166.76,167.78,162.466,44453230
2018-02-02,166,166.8,160.1,160.5,155.417,85957050
2018-02-05,159.1,163.88,156,156.49,151.534,72215320
2018-02-06,154.83,163.72,154,163.03,157.866,68171940
2018-02-07,163.085,163.4,159.069,159.54,154.487,51467440
2018-02-08,160.29,161,155.03,155.15,150.236,54145930
2018-02-09,157.07,157.89,150.24,156.41,152.074,70657607
2018-02-12,158.5,163.89,157.51,162.71,158.199,60774900
2018-02-13,161.95,164.75,161.65,164.34,159.784,32483310
2018-02-14,163.045,167.54,162.88,167.37,162.73,40382890
2018-02-15,169.79,173.09,169,172.99,168.194,50908540
